date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2016-12-09 00:00:00 +0000,345,8,201,163758,26,25685.06,1140,56281,43064,18002.105,8466,14837.388,235245.91,1482,55,1862,1222,5,11371,393,908,325,8108,336,26208.463,13292,332,573,29234.414,5581.619,105139.791,43,1411.174
2016-12-10 00:00:00 +0000,428,21,321,209125,23,28866.483,1136,70753,52266,17626.901,10757,20418.137,288835.971,1316,78,1970,1481,6,15870,683,1007,365,10292,438,17635.323,18751,494,847,20962.424,6321.16,119633.42,76,1246.927
2016-12-11 00:00:00 +0000,561,14,392,260947,35,38209.014,778,82977,68396,22550.729,13292,18529.086,350255.704,1376,99,1994,2140,6,19619,865,802,381,6007,435,21008.216,24547,632,999,26036.846,6994.043,146922.887,122,1401.72
2016-12-12 00:00:00 +0000,321,16,216,168443,37,27056.235,785,57608,45132,15269.06,17475,23339.584,301380.004,1013,65,1523,1432,3,12974,426,597,258,3519,303,15633.386,15186,330,585,18775.592,5234.914,108266.473,71,978.456
2016-12-13 00:00:00 +0000,284,14,225,148518,28,23722.677,740,51948,40219,13422.443,8064,22712.143,248243.757,1210,69,1522,1222,5,11026,396,635,263,4486,363,14966.973,14496,369,571,17609.073,4947.985,114022.61,56,784.955
2016-12-14 00:00:00 +0000,274,10,252,159319,24,25084.019,756,54423,46109,13836.382,8012,32866.912,267589.502,1391,53,2752,1644,7,10718,428,755,273,5299,337,14257.122,12958,364,559,17323.283,5516.954,145507.435,63,1000.61
2016-12-15 00:00:00 +0000,322,11,228,146315,20,23453.237,1165,54059,41717,13378.636,8099,32206.446,255609.618,1500,68,1816,1645,7,10363,459,680,296,6294,357,18623.225,12252,337,526,15858.364,5014.7,94253.717,39,668.24
2016-12-16 00:00:00 +0000,325,16,222,169151,27,25739.269,1064,59239,44680,19890.482,9138,65088.534,302208.024,1615,63,2438,1643,8,11568,512,918,381,10952,473,28211.72,13450,406,611,30475.968,5413.517,111633.507,41,1297.765
2016-12-17 00:00:00 +0000,476,7,343,226210,31,30530.674,1319,82230,58006,19020.84,10790,58606.128,340408.274,1831,101,3099,2232,17,17371,736,978,394,12846,727,18739.306,21610,598,967,22141.649,6508.963,131549.191,74,1157.603
2016-12-18 00:00:00 +0000,552,33,445,270298,40,39059.725,1355,93399,70593,24288.377,13397,62029.609,401211.913,1766,95,3065,2431,24,22027,1157,913,468,8039,752,22017.518,27705,714,1187,26878.779,7448.361,155663.954,129,1289.672
2016-12-19 00:00:00 +0000,425,22,281,196844,24,29161.982,1345,71078,54039,17753.74,18348,68972.893,351702.981,1757,79,2199,2379,23,15284,577,621,361,7293,514,17719.915,18518,460,833,20029.003,5980.106,122554.204,63,1000.999
2016-12-20 00:00:00 +0000,356,12,270,194254,33,27318.79,1304,73754,52904,17622.924,9326,79972.517,384623.784,2334,93,2320,2138,20,14834,686,627,409,9899,510,17819.42,18628,430,840,22521.482,5650.717,135833.595,64,915.461
2016-12-21 00:00:00 +0000,388,25,307,198153,50,28701.268,1498,77190,59696,19040.614,9894,109451.124,387603.442,2477,81,2888,2314,34,15219,680,962,422,12989,496,18861.973,18884,402,913,24935.372,6496.681,179251.713,47,956.14
2016-12-22 00:00:00 +0000,431,11,270,198308,48,26675.392,1913,74707,55536,19364.186,9191,96905.358,400889.066,2726,70,3768,2210,25,14430,647,808,461,14979,487,20362.7,16888,421,874,25197.519,5889.75,140444.942,54,857.479
2016-12-23 00:00:00 +0000,475,11,341,226894,46,28858.233,1565,85189,68127,24810.526,10996,91756.499,425386.443,3811,80,4344,1872,23,17557,667,1177,469,19749,591,25604.929,20235,523,1236,36477.963,5954.147,176327.966,37,953.811
2016-12-24 00:00:00 +0000,502,20,411,236331,45,27301.837,1182,90433,69685,25402.587,11374,49125.384,413170.207,3744,104,4821,1956,32,19501,740,1254,485,23226,621,17521.645,22531,475,1977,27831.55,5463.162,188809.162,36,726.309
2016-12-26 00:00:00 +0000,611,31,485,227027,36,29190.656,678,91092,55384,19717.883,16608,26747.262,309767.773,1750,96,2857,1811,42,23085,834,605,552,8288,474,19893.614,27933,585,1587,23571.447,6569.26,133689.661,60,1112.193
2016-12-27 00:00:00 +0000,436,13,325,177554,33,25662.129,865,72206,45708,16238.264,9779,26433.316,242792.095,1732,68,2449,1466,32,17750,492,611,374,6305,335,16959.179,19099,450,885,19070.583,5290.923,130069.1,37,954.901
2016-12-28 00:00:00 +0000,503,12,352,192477,27,26546.551,760,78308,52203,17649.034,10437,39280.514,265759.513,2425,64,4624,1590,23,18369,539,861,399,9322,394,18804.292,21366,448,845,20061.747,5731.451,160229.222,42,1081.39
2016-12-29 00:00:00 +0000,448,18,311,186177,22,24134.104,746,75062,49299,17394.443,8659,41578.295,257006.744,2907,70,2858,1377,25,17859,477,886,420,12138,349,21696.05,19669,443,910,18520.353,5067.979,126652.839,66,861.43
2016-12-30 00:00:00 +0000,443,8,361,240693,45,31058.871,771,90013,64746,25131.239,11330,45110.217,329599.654,4358,76,3775,1724,26,21228,593,1482,498,21214,403,28871.643,22782,506,989,33176.807,6378.882,175022.194,69,1160.531
2016-12-31 00:00:00 +0000,518,11,355,243518,41,31432.831,857,83278,62988,21917.25,10854,32037.254,302232.811,4436,63,4124,1390,27,20370,719,1860,425,30210,393,17660.829,20883,512,1019,23814.903,5843.576,184154.669,41,1026.689
2017-01-01 00:00:00 +0000,5,2,3,4008,,490.573,7,405,622,195.975,103,777,1998,17,,44,16,,139,,32,3,875,4,270.711,142,4,12,154.199,56.199,1682.844,,14
2017-01-02 00:00:00 +0000,620,14,629,335235,26,45621.16,767,120617,83430,29112.201,18796,11980.092,415182.95,1881,110,2957,1940,39,32723,1302,706,555,4991,420,26380.206,38576,692,1230,31396.309,8291.999,184113.029,158,1813.425
2017-01-03 00:00:00 +0000,448,16,388,243422,44,35916.702,574,92443,65027,21832.204,13344,8997.205,321085.262,1283,72,2291,1475,25,23350,628,619,451,3166,189,23086.129,26370,479,732,24948.738,6794.309,183306.227,109,1465.304
2017-01-04 00:00:00 +0000,369,18,372,211239,41,32084.673,604,81434,59821,16707.475,11063,9256.198,274170.595,1251,69,2421,1385,31,20266,582,808,432,3302,189,19932.56,23035,439,653,23288.926,6304.004,187242.189,93,1189.843
2017-01-05 00:00:00 +0000,342,19,320,175975,22,26757.627,672,67059,44781,14081.931,9004,6962.986,226863.181,1028,48,2687,1235,22,17030,522,705,383,3468,173,19923.067,19490,412,558,18666.369,5477.467,111743.098,77,1113.228
2017-01-06 00:00:00 +0000,325,15,352,189393,29,27749.157,990,67911,46674,17151.61,8698,9061.357,235068.611,1066,53,3008,1266,31,16245,526,912,357,5821,149,28491.329,18066,381,576,30437.883,5848.642,121280.832,55,1611.817
2017-01-07 00:00:00 +0000,554,14,542,261820,26,35068.903,1158,95113,63367,20621.236,11334,11757.901,320763.751,1439,105,4100,1872,29,24056,923,1114,494,9142,322,22093.877,29068,607,883,26965.767,7543.124,149336.778,93,1479.962
2017-01-08 00:00:00 +0000,507,13,627,297197,39,41942.762,590,96337,71459,23196.337,13580,9112.548,339817.859,1372,104,4592,2048,37,25513,1097,979,406,3701,274,23980.096,31351,617,1016,29606.211,7488.233,162142.037,154,1647.668
2017-01-09 00:00:00 +0000,321,24,305,186203,27,28934.065,499,65233,47719,15377.442,13676,6040.372,226842.223,871,70,2835,1347,30,16225,499,555,292,2265,191,16576.1,19705,424,572,20132.667,5447.612,113244.155,84,1120.261
2017-01-10 00:00:00 +0000,258,13,351,171274,28,26632.135,854,59545,42700,13871.791,8343,5652.115,205076.937,1033,62,3448,1323,14,14435,391,613,330,2429,174,17649.334,18081,369,545,18478.565,5352.791,122204.153,119,985.748
2017-01-11 00:00:00 +0000,341,15,285,164531,26,27484.065,657,56362,46650,13240.064,8029,6374.298,205405.492,936,50,3009,1380,26,13671,509,930,265,2934,181,16630.859,17831,369,548,17836.865,5792.907,157241.451,87,1114.689
2017-01-12 00:00:00 +0000,291,16,236,145461,21,23296.13,729,49093,36900,11643.514,6888,5666.247,179500.371,990,68,2446,1157,9,11525,390,622,328,3364,266,17739.784,14440,320,501,15414.863,4938.085,94540.972,63,771.828
2017-01-13 00:00:00 +0000,283,16,254,174206,24,27171.48,841,55920,44216,16683.411,8357,7918.028,209872.858,1066,63,2642,1344,14,12751,495,890,264,6433,430,30410.801,16046,368,479,29894.731,5707.706,112292.719,46,1499.21
2017-01-14 00:00:00 +0000,459,21,420,252034,31,35036.169,1121,78301,60560,18838.311,11029,10926.315,288095.323,1403,88,3484,1716,19,20141,1025,1040,404,9013,553,22952.242,24053,527,848,24356.089,7334.905,143640.748,131,1449.434
2017-01-15 00:00:00 +0000,554,23,488,301353,30,44006.64,763,87633,71954,22894.432,13645,8851.923,329467.396,1402,77,3414,1991,21,23613,1340,931,524,3961,500,24100.744,27745,629,966,28796.999,7902.792,164374.71,175,1597.53
2017-01-16 00:00:00 +0000,346,17,305,199820,21,30605.741,642,64306,50039,15826.309,13105,5698.932,232165.605,981,54,2918,1265,20,16520,624,581,345,2538,297,17986.932,18621,378,591,19805.766,6038.757,120855.172,70,1101.452
2017-01-17 00:00:00 +0000,307,9,289,184129,27,26390.172,588,56823,43165,13724.815,8313,5694.258,206967.7,849,59,2365,1322,10,13796,476,633,361,2511,293,16725.919,15803,344,505,17694.39,5341.389,124250.205,80,990.695
2017-01-18 00:00:00 +0000,308,12,256,176227,22,27459.107,563,54714,49343,13445.023,7820,6054.745,206805.163,930,60,2213,1246,22,13233,524,803,326,3306,285,16301.009,14679,374,561,17326.524,5766.939,160499.091,85,1086.424
2017-01-19 00:00:00 +0000,258,7,215,144535,15,22410.604,635,47111,35758,12029.104,6552,5165.027,171175.212,879,43,1818,1087,28,11215,473,634,320,3271,229,17398.843,12245,306,445,14589.047,5011.04,90243.98,84,763.888
2017-01-20 00:00:00 +0000,278,9,248,162192,19,26599.792,849,55448,41024,16957.013,8156,7014.501,198853.649,918,39,1622,1144,24,12571,422,874,313,5419,353,27656.937,12615,348,467,27728.129,5750.685,108341.387,51,1398.598
2017-01-21 00:00:00 +0000,469,15,384,264633,37,37495.289,1117,83311,62044,20613.413,12141,10510.44,305018.808,1377,90,2492,1709,33,21258,1018,1164,448,9286,564,21729.344,22731,611,872,26432.236,7725.58,153859.661,105,1427.954
2017-01-22 00:00:00 +0000,477,19,473,299512,23,42799.407,678,85253,71287,23073.938,13146,8542.953,312620.555,1408,92,2157,1779,34,23046,1354,901,436,4370,467,22306.133,24973,673,991,28395.745,7664.104,167489.512,192,1580.012
2017-01-23 00:00:00 +0000,299,22,286,191891,19,29777.463,545,59615,48592,16287.683,14389,5760.912,228583.123,958,59,1730,1327,26,15517,509,685,289,2395,380,16740.46,16842,376,622,20022.663,5265.337,117111.426,94,1117.545
2017-01-24 00:00:00 +0000,267,15,243,167718,21,25637.769,510,54100,41636,14003.847,8153,5595.006,202106.376,888,51,2041,1141,25,13095,454,624,243,2613,284,16224.802,17469,314,506,17644.264,5255.13,121371.367,88,938.214
2017-01-25 00:00:00 +0000,261,14,217,160219,27,27586.894,620,50074,46201,13169.783,7857,5718.343,199000.605,905,51,1718,1138,27,12909,466,933,251,3014,336,15448.55,16063,311,480,17725.066,5616.966,154964.408,84,935.978
2017-01-26 00:00:00 +0000,265,7,189,125294,18,23316.222,607,44824,35103,11646.765,6198,5164.085,165307.223,821,42,1545,1002,26,10779,438,653,286,3492,289,17153.054,11443,296,468,14251.27,5069.016,89687.188,44,791.714
2017-01-27 00:00:00 +0000,279,15,221,156006,27,27873.242,984,52797,43391,17320.63,8013,7408.008,197385.774,885,79,1804,1107,16,12932,458,989,290,6262,374,25584.587,13527,366,534,29228.906,6142.239,108342.701,46,1425.872
2017-01-28 00:00:00 +0000,441,19,376,226837,28,35151.097,1243,76456,59152,19484.283,11138,10426.17,281685.01,1313,63,2370,1622,43,19994,990,1087,452,9113,432,20265.84,21479,567,801,24111.855,7733.808,141476.82,97,1402.523
2017-01-29 00:00:00 +0000,493,24,466,257357,21,42198.713,653,81379,69121,22241.155,12847,7945.401,305678.012,1395,73,2161,1860,35,22331,1319,901,421,3781,412,21117.16,24725,601,929,26449.074,7952.053,156586.304,131,1563.121
2017-01-30 00:00:00 +0000,330,25,244,155191,14,28705.781,408,55220,43695,14011.138,13232,4720.386,200919.49,767,61,1220,1090,14,13764,525,570,272,1941,277,15113.087,14178,351,460,16966.203,5474.316,107300.767,89,973.6
2017-01-31 00:00:00 +0000,379,20,288,165171,20,29084.418,541,62831,46821,16129.37,9015,5284.965,226270.58,882,60,1567,1385,28,16412,530,657,347,2491,276,16977.066,18270,433,607,18316.276,5856.476,130130.968,91,1050.167
2017-02-01 00:00:00 +0000,411,13,342,192241,31,33187.2,871,79526,58356,17874.376,10038,6914.005,275177.113,1254,48,2078,1592,29,19617,674,899,316,3512,308,20030.008,23522,469,662,22736.59,7051.926,180631.399,87,1278.766
2017-02-02 00:00:00 +0000,352,21,280,155016,27,26954.79,694,65323,43853,15926.312,7844,5751.178,232517.241,993,55,2150,1493,21,15704,520,581,350,3324,270,20335.389,18314,389,540,18838.904,5793.47,103550.366,81,1020.083
2017-02-03 00:00:00 +0000,388,21,271,173306,23,30017.655,927,68500,47754,19977.796,9303,7520.893,245091.774,1097,45,1864,1594,31,15217,480,931,367,6191,299,29413.965,17604,443,574,31842.743,6444.829,115459.857,70,1597.64
2017-02-04 00:00:00 +0000,670,22,535,256450,29,37703.445,1201,97772,65932,22672.323,11740,11906.594,343967.653,1343,73,2486,2356,48,23388,1005,1164,537,8904,333,23494.461,28532,681,894,27646.944,8131.425,149599.112,79,1492.585
2017-02-05 00:00:00 +0000,578,31,468,265030,39,41884.251,669,96622,69744,24175.446,13259,8703.998,342708.874,1373,74,2312,2180,50,23823,1221,833,432,4006,271,23254.948,27887,637,975,28099.411,8414.67,160564.328,126,1541.705
2017-02-06 00:00:00 +0000,364,15,247,171537,25,29098.216,563,65748,47513,16048.319,11648,5767.087,236867.255,968,54,1568,1425,34,15372,452,580,362,2447,193,17127.615,17712,392,537,18844.004,6193.809,115803.048,58,1109.041
2017-02-07 00:00:00 +0000,288,15,272,156490,21,26992.256,643,61528,43107,14837.845,7699,5923.089,216520.006,1103,51,1627,1608,24,13672,498,622,354,2898,151,16869.89,15774,355,558,17365.18,5428.815,125034.316,57,1044.816
2017-02-08 00:00:00 +0000,427,13,221,161764,20,27527.496,597,64454,47306,14648.296,8898,6625.893,213844.332,971,67,1454,1450,29,13657,482,884,314,3509,169,16006.054,15008,371,513,17925.012,5814.285,157578.436,58,999.573
2017-02-09 00:00:00 +0000,362,11,211,132978,17,23861.177,657,50040,37009,12714.716,7053,5231.716,186073.662,1040,50,1609,1324,34,11732,414,728,311,3539,260,17764.623,12142,325,427,14888.416,5257.841,95425.876,66,830.461
2017-02-10 00:00:00 +0000,354,16,214,164050,13,28404.396,854,55750,45108,17447.32,8152,7428.526,206531.308,1149,45,1994,1441,30,12316,448,1047,304,6878,428,26766.664,13377,342,515,28742.924,5783.704,114692.557,46,1538.841
2017-02-11 00:00:00 +0000,523,19,333,220696,18,34339.565,1112,74391,57847,18537.7,10417,11341.031,269201.309,1236,97,1984,1852,39,18137,900,1141,389,9586,584,19181.153,19524,531,710,22282.769,7380.425,139090.155,71,1433.546
2017-02-12 00:00:00 +0000,565,19,410,255490,21,43707.244,707,80074,69706,21984.724,12944,8050.628,307274.383,1440,97,2110,1991,36,21553,1270,1221,402,3945,637,21479.901,23556,610,840,25459.735,7865.143,157674.39,131,1549.752
2017-02-13 00:00:00 +0000,336,18,232,169350,21,32191.745,543,57639,51363,16213.403,12693,5759.779,241771.932,1378,68,1637,1513,24,14343,564,3601,312,3260,380,16833.219,15074,358,513,18073.985,6020.13,121067.266,70,1092.973
2017-02-14 00:00:00 +0000,370,13,155,129329,16,24062.022,681,45242,38233,12778.223,7040,5761.268,191858.428,1086,44,1605,1222,26,11039,383,5493,270,4920,331,14348.16,11433,313,470,14726.318,5647.897,112781.163,46,889.708
2017-02-15 00:00:00 +0000,311,9,239,147599,19,27873.231,605,54721,47777,13503.816,8404,6028.602,200588.27,982,66,1442,1339,32,14036,626,616,301,3699,360,16202.593,14474,363,502,17661.792,6517.327,157831.072,70,981.652
2017-02-16 00:00:00 +0000,352,21,208,137081,9,24924.725,700,50691,37253,13010.101,8125,5467.325,193857.796,868,60,1578,1247,23,13062,466,401,297,5516,364,17996.465,13568,372,456,16029.954,5153.443,95892.378,60,858.07
2017-02-17 00:00:00 +0000,331,4,222,156814,23,27448.672,843,58885,45044,17518.336,9655,6645.494,217764.076,1056,54,1389,1482,31,14096,439,703,329,1607,385,28501.952,14476,380,508,28759.723,6168.794,115640.665,43,1609.001
2017-02-18 00:00:00 +0000,629,27,398,246049,21,37131.519,1002,86151,64789,20746.743,12598,9665.808,313204.682,1454,99,1963,1926,46,22139,977,947,413,,560,23484.959,23981,644,796,26454.376,8129.657,155227.737,61,1679.363
2017-02-19 00:00:00 +0000,458,7,330,213733,19,33248.005,550,62223,55014,17282.373,10541,6730.09,243177.648,1167,85,1616,1453,36,18343,976,557,310,,322,18286.341,19288,474,635,20567.872,6760.956,123456.217,77,1173.621
2017-02-20 00:00:00 +0000,304,17,215,167601,17,28400.424,484,60764,45313,15154.952,13314,5018.747,225840.753,1014,61,1391,1306,23,16045,533,501,284,2822,257,16713.589,17280,354,453,17753.059,5465.091,113381.929,44,994.516
2017-02-21 00:00:00 +0000,293,20,234,157364,16,26123.692,514,56225,41288,13678.761,8886,5009.207,208361.029,1010,61,1421,1470,23,14496,509,539,321,3394,264,16149.218,14716,324,459,16638.923,5111.239,121860.132,64,963.476
2017-02-22 00:00:00 +0000,354,11,199,148629,9,26399.981,665,57179,44274,13126.817,8192,5601.39,209516.849,1050,61,1993,1374,25,14248,545,698,328,3769,226,15541.826,14097,372,454,16446.826,5739.598,147310.626,33,919.122
2017-02-23 00:00:00 +0000,336,10,244,149845,12,25068.892,775,59438,38200,13212.829,7723,5678.545,201323.924,978,73,2315,1387,29,13916,363,717,301,4622,217,18375.671,13977,363,503,15937.838,5457.688,93296.609,35,847.504
2017-02-24 00:00:00 +0000,484,6,301,182391,8,28576.834,736,66123,44540,18204.286,9932,8295.279,233815.187,1187,60,3206,1492,30,15370,408,901,393,9479,480,27042.541,16137,448,559,25845.978,6498.346,111756.466,24,1467.582
2017-02-25 00:00:00 +0000,630,8,368,230937,17,33767.852,915,91628,57275,19784.468,11865,12060.06,305460.836,1193,98,4030,2012,25,22105,726,1018,529,14724,791,20458.152,24458,695,858,23258.576,7463.437,135490.366,48,1314.476
2017-02-26 00:00:00 +0000,481,19,306,168924,17,27868.235,629,76821,42872,16021.754,9410,9374.462,221940.676,1005,83,4002,1502,36,16468,429,783,332,11232,493,16373.341,17485,486,651,18576.56,5855.012,104141.393,36,1055.555
2017-02-27 00:00:00 +0000,440,9,255,165020,20,25556.975,666,67572,42681,16194.624,11131,8123.936,215098.977,1031,72,2286,1417,48,15085,579,709,303,11099,431,15854.04,16357,507,634,17549.093,5773.967,101270.41,51,1131.926
2017-02-28 00:00:00 +0000,545,26,408,212594,21,33502.715,667,76302,55563,19592.341,12564,7762.824,275016.397,1466,93,2942,1804,46,20084,987,794,414,6000,436,18762.225,22283,606,807,22950.539,6959.823,145824.505,97,1446.46
2017-03-01 00:00:00 +0000,439,18,277,204522,21,36097.442,713,79270,60699,19150.701,12720,6904.154,295126.952,1385,60,2108,1730,48,20667,627,881,353,2757,404,19711.988,22248,471,648,22544.6,6647.756,187648.141,91,1532.976
2017-03-02 00:00:00 +0000,386,26,279,180400,10,28790.647,669,70989,47224,15883.47,10420,6013.128,259788.339,1115,69,1983,1654,35,18330,496,644,373,3224,406,20974.111,19908,393,642,19374.955,5774.287,118747.003,53,1151.239
2017-03-03 00:00:00 +0000,458,14,264,186437,16,30096.02,925,67640,49322,19699.322,10392,7661.87,264090.104,1159,68,1973,1607,41,17077,499,884,369,5965,307,27352.666,17712,405,626,32450.871,6000.028,129347.018,64,1717.876
2017-03-04 00:00:00 +0000,584,28,422,257990,16,37619.971,1074,91638,65548,21438.898,12704,11418.238,348517.992,1558,83,2175,2251,48,24368,985,1076,488,9045,432,22816.763,26803,635,853,26150.118,7899.4,147338.816,87,1645.151
2017-03-05 00:00:00 +0000,663,20,438,276118,26,42920.206,758,92988,72575,23967.583,14060,8913.19,372100.339,1511,118,2320,2163,54,26271,1231,994,434,3939,440,23749.936,28817,669,941,28039.003,7923.376,160039.549,149,1633.508
2017-03-06 00:00:00 +0000,370,23,255,169456,19,29100.74,573,62312,46523,15570.337,13860,5194.447,252379.543,1162,75,1457,1422,28,16700,557,621,333,2200,219,16088.631,17136,368,544,17510.27,5246.452,111966.009,83,790.812
2017-03-07 00:00:00 +0000,377,13,253,157163,17,27495.331,589,57764,43542,14115.561,9163,5408.663,240369.361,1068,61,1541,1466,30,14704,485,974,429,2666,205,16613.436,14923,402,538,17452.822,5169.486,126012.519,105,751.551
2017-03-08 00:00:00 +0000,321,15,183,150271,8,27561.733,662,53212,46142,13295.038,8917,6206.187,242247.203,1089,58,1401,1308,32,14124,437,1572,319,3611,162,15679.742,13616,384,506,17430.518,5277.766,153886.436,62,1050.039
2017-03-09 00:00:00 +0000,350,10,137,147502,16,24670.341,678,50834,39467,13239.986,7444,5366.662,193059.978,1106,61,1309,2352,35,13050,435,541,279,3578,313,17633.988,12335,369,452,14918.224,5137.564,96172.034,59,990.415
2017-03-10 00:00:00 +0000,355,9,154,177393,15,29201.241,916,56450,46095,18584.508,9180,7124.62,215667.053,1200,60,1336,1367,33,13703,419,933,375,6723,431,25986.159,13320,378,487,27614.094,5892.773,110633.827,65,1754.032
2017-03-11 00:00:00 +0000,526,11,228,245596,26,35315.209,1180,76302,60887,19872.684,11385,9891.316,289700.863,1282,94,1829,1827,45,20022,959,800,476,9167,573,19745.799,21753,613,785,23166.186,7433.786,138016.398,97,1569.193
2017-03-12 00:00:00 +0000,583,25,330,288397,17,43747.136,742,83875,72985,23006.757,14162,8262.341,328098.714,1485,117,1774,2002,52,23892,1218,875,426,3911,575,22353.726,24582,781,874,27059.804,7462.075,160320.01,174,1842.264
2017-03-13 00:00:00 +0000,407,14,193,178705,14,29540.249,621,56652,46421,15297.62,13015,5052.037,217528.88,1045,87,1226,1361,44,14930,547,546,353,2683,329,15863.143,14553,415,475,17661.282,5319.384,112274.152,85,1132.633
2017-03-14 00:00:00 +0000,285,9,156,163684,18,27335.64,610,49793,41864,13888.773,8109,4987.622,198212.856,922,70,1186,1328,29,13151,434,624,296,2731,315,14856.743,12575,353,495,16579.629,4934.346,119961.256,82,1122.17
2017-03-15 00:00:00 +0000,352,15,179,173812,12,30437.322,698,58773,51108,15566.375,9626,5683.614,226180.308,1040,61,1283,1586,32,15424,565,775,345,3263,335,16384.687,15059,427,558,17496.893,5902.614,161224.995,101,1316.079
2017-03-16 00:00:00 +0000,401,15,166,164418,10,26659.851,696,52209,42706,13989.265,8224,5689.712,209162.458,971,68,1416,1351,43,13286,448,663,292,3684,274,19161.146,13559,411,471,14909.157,5447.667,97076.618,87,1143.293
2017-03-17 00:00:00 +0000,338,16,185,188890,12,29900.407,950,59283,50520,18505.33,9202,7430.259,227644.344,1167,72,1616,1453,38,13899,465,879,383,7290,312,26999.983,13793,432,598,29026.113,5914.235,113170.057,68,1855.046
2017-03-18 00:00:00 +0000,472,11,254,259101,10,36291.954,1196,78642,64942,20449.735,12039,11063.76,299913.532,1435,100,1909,2044,48,20995,859,1063,477,9854,382,20593.901,21704,592,803,23457.777,7189.561,139267.04,150,1597.306
2017-03-19 00:00:00 +0000,577,22,314,297490,26,43457.347,893,84395,74659,22634.289,13921,8142.293,328556.893,1564,123,1906,2106,65,23690,1269,847,440,4389,358,22762.548,25952,711,913,26227.863,7757.585,158993.869,186,1791.952
2017-03-20 00:00:00 +0000,349,14,219,192579,16,30861.289,488,65329,52501,16257.59,14454,5389.412,241522.93,976,74,1178,1474,41,16756,561,515,340,2681,234,17138.807,17120,432,525,18926.483,5553.776,120482.917,108,1325.706
2017-03-21 00:00:00 +0000,316,10,150,172289,15,26472.997,566,56755,45994,14791.385,8659,5616.764,211813.445,1059,71,1116,1466,32,14040,453,628,344,3242,240,16646.366,15562,395,510,16667.685,4729.807,124758.469,81,1131.008
2017-03-22 00:00:00 +0000,320,11,187,167424,19,27581.886,768,54569,49386,13833.845,8988,5822.039,210061.511,1038,68,1204,1318,20,13528,555,834,307,3637,214,15149.979,13219,392,496,16477.655,5326.608,153791.191,109,1225.091
2017-03-23 00:00:00 +0000,295,12,151,153886,14,23181.471,601,47655,39151,13252.719,7145,6275.805,214049.286,1092,71,1248,1187,25,11942,407,609,273,7120,239,17284.915,13104,366,430,14319.689,5125.991,89006.728,305,1023.406
2017-03-24 00:00:00 +0000,334,5,175,182043,12,27598.741,885,56696,46708,18684.254,9397,7358.168,229219.616,1116,67,1531,1083,23,13909,430,792,347,6313,339,26466.826,13679,342,490,26673.068,5847.094,107276.973,420,1642.386
2017-03-25 00:00:00 +0000,579,10,305,257097,16,34769.415,1139,80298,64380,21243.572,11070,10785.525,303456.489,1445,113,1969,1711,49,20645,988,948,407,10658,480,21278.506,21764,622,738,23279.085,7525.135,136181.705,779,1409.885
2017-03-26 00:00:00 +0000,596,14,337,284616,15,41165.093,654,77174,69897,22307.874,13305,7998.074,318392.578,1457,104,1553,1871,58,23015,1092,825,401,4150,431,21492.465,23800,673,855,24622.577,7150.997,149023.552,803,1708.267
2017-03-27 00:00:00 +0000,353,14,145,188293,10,28248.935,394,59359,49233,15791.779,12730,5051.884,232377.549,988,60,1131,1139,28,15384,478,548,319,2686,260,17306.316,16381,421,482,16266.005,5366.179,110965.716,662,1230.902
2017-03-28 00:00:00 +0000,356,12,155,164975,15,24206.77,521,49903,42197,13488.152,7718,5057.689,208732.716,859,54,1025,1244,32,13105,399,556,332,5883,243,15204.166,13178,381,444,14291.143,4868.058,111833.739,657,1017.516
2017-03-29 00:00:00 +0000,370,5,183,177997,12,27683.508,641,60524,52331,15300.663,8802,5811.287,238416.338,977,76,1223,1297,30,15606,446,771,328,3956,306,15614.466,16192,428,485,15400.852,5785.365,155619.104,697,1318.402
2017-03-30 00:00:00 +0000,347,15,169,136349,11,22308.675,763,48905,39814,12775.84,7286,5240.103,199325.174,919,50,1743,1637,14,12111,441,620,312,4898,265,17442.158,12992,366,474,13938.647,5041.806,89323.644,865,862.294
2017-03-31 00:00:00 +0000,335,6,208,188660,8,29589.59,785,64445,53627,20535.188,10216,7041.438,271958.43,1188,66,1354,1401,27,15963,462,909,356,1464,292,28591.463,17208,416,578,29618.944,6697.588,122156.814,912,1674.583
2017-04-01 00:00:00 +0000,759,24,484,336063,11,45561.273,1093,120902,85897,29189.3,15831,11427.506,474003.906,1829,104,2250,2277,58,31742,1318,1104,603,,401,29536.783,38243,896,1042,33399.284,10096.194,183265.533,1645,2028.184
2017-04-02 00:00:00 +0000,559,15,374,264738,9,38362.327,547,85691,68825,23118.85,12567,7733.26,380816.88,1319,61,1797,1851,38,24066,1039,788,390,,245,22178.916,27536,673,820,24502.122,7776.569,137925.628,927,1360.507
